,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,owid-covid-data_reproduction_rate,owid-covid-data_icu_patients,owid-covid-data_icu_patients_per_million,owid-covid-data_hosp_patients,owid-covid-data_hosp_patients_per_million,owid-covid-data_weekly_icu_admissions,owid-covid-data_weekly_icu_admissions_per_million,owid-covid-data_weekly_hosp_admissions,owid-covid-data_weekly_hosp_admissions_per_million,owid-covid-data_new_tests,owid-covid-data_total_tests,owid-covid-data_total_tests_per_thousand,owid-covid-data_new_tests_per_thousand,owid-covid-data_new_tests_smoothed,owid-covid-data_new_tests_smoothed_per_thousand,owid-covid-data_positive_rate,owid-covid-data_tests_per_case,owid-covid-data_tests_units,owid-covid-data_total_vaccinations,owid-covid-data_people_vaccinated,owid-covid-data_people_fully_vaccinated,owid-covid-data_new_vaccinations,owid-covid-data_new_vaccinations_smoothed,owid-covid-data_total_vaccinations_per_hundred,owid-covid-data_people_vaccinated_per_hundred,owid-covid-data_people_fully_vaccinated_per_hundred,owid-covid-data_new_vaccinations_smoothed_per_million,owid-covid-data_stringency_index,owid-covid-data_population,owid-covid-data_population_density,owid-covid-data_median_age,owid-covid-data_aged_65_older,owid-covid-data_aged_70_older,owid-covid-data_gdp_per_capita,owid-covid-data_extreme_poverty,owid-covid-data_cardiovasc_death_rate,owid-covid-data_diabetes_prevalence,owid-covid-data_female_smokers,owid-covid-data_male_smokers,owid-covid-data_handwashing_facilities,owid-covid-data_hospital_beds_per_thousand,owid-covid-data_life_expectancy,owid-covid-data_human_development_index,changes-visitors-covid_retail_and_recreation,changes-visitors-covid_grocery_and_pharmacy,changes-visitors-covid_residential,changes-visitors-covid_transit_stations,changes-visitors-covid_parks,changes-visitors-covid_workplaces,covid-19-testing-policy_testing_policy,covid-contact-tracing_contact_tracing,covid-stringency-index_stringency_index,covid-vaccination-policy_vaccination_policy,debt-relief-covid_debt_relief,face-covering-policies-covid_facial_coverings,income-support-covid_income_support,internal-movement-covid_restrictions_internal_movements,international-travel-covid_international_travel_controls,public-events-covid_cancel_public_events,public-gathering-rules-covid_restriction_gatherings,public-transport-covid_close_public_transport,school-closures-covid_school_closures,stay-at-home-covid_stay_home_requirements,workplace-closures-covid_workplace_closures
15667,China,2020-03-14,80977.0,32.0,29.570999999999998,3193.0,13.0,17.285999999999998,56.26,0.022000000000000002,0.021,2.218,0.009000000000000001,0.012,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,81.02,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,81.02,0.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15668,China,2020-03-15,81003.0,26.0,25.714000000000002,3203.0,10.0,14.714,56.278999999999996,0.018000000000000002,0.018000000000000002,2.225,0.006999999999999999,0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,81.02,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,81.02,0.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15669,China,2020-03-16,81033.0,30.0,24.714000000000002,3217.0,14.0,13.429,56.299,0.021,0.017,2.235,0.01,0.009000000000000001,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,79.17,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,79.17,0.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15670,China,2020-03-17,81058.0,25.0,24.429000000000002,3230.0,13.0,13.0,56.317,0.017,0.017,2.244,0.009000000000000001,0.009000000000000001,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,79.17,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,79.17,0.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15671,China,2020-03-18,81102.0,44.0,25.857,3241.0,11.0,11.429,56.347,0.031,0.018000000000000002,2.252,0.008,0.008,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,79.17,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,79.17,0.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15672,China,2020-03-19,81156.0,54.0,32.0,3249.0,8.0,11.0,56.385,0.038,0.022000000000000002,2.2569999999999997,0.006,0.008,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,79.17,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,79.17,0.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15673,China,2020-03-20,81250.0,94.0,43.571000000000005,3253.0,4.0,10.429,56.45,0.065,0.03,2.26,0.003,0.006999999999999999,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,79.17,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,79.17,0.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15674,China,2020-03-21,81305.0,55.0,46.857,3259.0,6.0,9.429,56.488,0.038,0.033,2.2640000000000002,0.004,0.006999999999999999,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,79.17,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,79.17,0.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15675,China,2020-03-22,81435.0,130.0,61.714,3274.0,15.0,10.142999999999999,56.57899999999999,0.09,0.043,2.275,0.01,0.006999999999999999,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,79.17,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,79.17,0.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15676,China,2020-03-23,81498.0,63.0,66.429,3274.0,0.0,8.142999999999999,56.622,0.044000000000000004,0.046,2.275,0.0,0.006,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,79.17,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,79.17,0.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15677,China,2020-03-24,81591.0,93.0,76.143,3281.0,7.0,7.2860000000000005,56.687,0.065,0.053,2.28,0.005,0.005,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,79.17,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,79.17,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15678,China,2020-03-25,81661.0,70.0,79.857,3285.0,4.0,6.2860000000000005,56.736000000000004,0.049,0.055,2.282,0.003,0.004,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,79.17,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,79.17,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0
15679,China,2020-03-26,81782.0,121.0,89.429,3291.0,6.0,6.0,56.82,0.084,0.062,2.286,0.004,0.004,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,81.94,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0
15680,China,2020-03-27,81897.0,115.0,92.429,3296.0,5.0,6.143,56.9,0.08,0.064,2.29,0.003,0.004,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,81.94,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0
15681,China,2020-03-28,81999.0,102.0,99.14299999999999,3299.0,3.0,5.7139999999999995,56.971000000000004,0.071,0.069,2.292,0.002,0.004,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,73.61,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,3.0,3.0
15682,China,2020-03-29,82122.0,123.0,98.14299999999999,3304.0,5.0,4.2860000000000005,57.056000000000004,0.085,0.068,2.296,0.003,0.003,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,73.61,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,3.0,3.0
15683,China,2020-03-30,82198.0,76.0,100.0,3308.0,4.0,4.857,57.108999999999995,0.053,0.069,2.298,0.003,0.003,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,2.0,2.0,73.61,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,3.0,3.0
15684,China,2020-03-31,82279.0,81.0,98.286,3309.0,1.0,4.0,57.165,0.055999999999999994,0.068,2.299,0.001,0.003,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,73.61,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,3.0,3.0
15685,China,2020-04-01,82361.0,82.0,100.0,3316.0,7.0,4.428999999999999,57.222,0.057,0.069,2.3040000000000003,0.005,0.003,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,73.61,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,3.0,3.0
15686,China,2020-04-02,82432.0,71.0,92.85700000000001,3322.0,6.0,4.428999999999999,57.271,0.049,0.065,2.3080000000000003,0.004,0.003,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,73.61,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,3.0,3.0
15687,China,2020-04-03,82511.0,79.0,87.714,3326.0,4.0,4.2860000000000005,57.326,0.055,0.061,2.311,0.003,0.003,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,69.91,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,69.91,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,3.0,2.0
15688,China,2020-04-04,82543.0,32.0,77.714,3330.0,4.0,4.428999999999999,57.348,0.022000000000000002,0.054000000000000006,2.314,0.003,0.003,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,69.91,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,69.91,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,3.0,2.0
15689,China,2020-04-05,82602.0,59.0,68.571,3333.0,3.0,4.143,57.388999999999996,0.040999999999999995,0.048,2.316,0.002,0.003,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,69.91,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,69.91,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,3.0,2.0
15690,China,2020-04-06,82665.0,63.0,66.714,3335.0,2.0,3.8569999999999998,57.433,0.044000000000000004,0.046,2.3169999999999997,0.001,0.003,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,69.91,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,69.91,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,3.0,2.0
15691,China,2020-04-07,82718.0,53.0,62.714,3335.0,0.0,3.714,57.47,0.037000000000000005,0.044000000000000004,2.3169999999999997,0.0,0.003,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,69.91,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,69.91,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,3.0,2.0
15692,China,2020-04-08,82809.0,91.0,64.0,3337.0,2.0,3.0,57.533,0.063,0.044000000000000004,2.318,0.001,0.002,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15693,China,2020-04-09,82883.0,74.0,64.429,3339.0,2.0,2.4290000000000003,57.585,0.051,0.045,2.32,0.001,0.002,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15694,China,2020-04-10,82941.0,58.0,61.428999999999995,3340.0,1.0,2.0,57.625,0.04,0.043,2.3209999999999997,0.001,0.001,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15695,China,2020-04-11,83014.0,73.0,67.286,3343.0,3.0,1.857,57.676,0.051,0.047,2.323,0.002,0.001,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15696,China,2020-04-12,83134.0,120.0,76.0,3343.0,0.0,1.429,57.75899999999999,0.083,0.053,2.323,0.0,0.001,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15697,China,2020-04-13,83213.0,79.0,78.286,3345.0,2.0,1.429,57.81399999999999,0.055,0.054000000000000006,2.324,0.001,0.001,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15698,China,2020-04-14,83306.0,93.0,84.0,3345.0,0.0,1.429,57.879,0.065,0.057999999999999996,2.324,0.0,0.001,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15699,China,2020-04-15,83356.0,50.0,78.143,3346.0,1.0,1.286,57.913000000000004,0.035,0.054000000000000006,2.325,0.001,0.001,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15700,China,2020-04-16,83403.0,47.0,74.286,3346.0,0.0,1.0,57.946000000000005,0.033,0.052000000000000005,2.325,0.0,0.001,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15701,China,2020-04-17,83760.0,357.0,117.0,4636.0,1290.0,185.143,58.193999999999996,0.248,0.081,3.221,0.8959999999999999,0.129,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15702,China,2020-04-18,83787.0,27.0,110.429,4636.0,0.0,184.71400000000003,58.213,0.019,0.077,3.221,0.0,0.128,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15703,China,2020-04-19,83805.0,18.0,95.85700000000001,4636.0,0.0,184.71400000000003,58.225,0.013000000000000001,0.067,3.221,0.0,0.128,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15704,China,2020-04-20,83817.0,12.0,86.286,4636.0,0.0,184.429,58.233999999999995,0.008,0.06,3.221,0.0,0.128,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15705,China,2020-04-21,83853.0,36.0,78.143,4636.0,0.0,184.429,58.25899999999999,0.025,0.054000000000000006,3.221,0.0,0.128,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15706,China,2020-04-22,83868.0,15.0,73.143,4636.0,0.0,184.28599999999997,58.269,0.01,0.051,3.221,0.0,0.128,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15707,China,2020-04-23,83884.0,16.0,68.714,4636.0,0.0,184.28599999999997,58.28,0.011000000000000001,0.048,3.221,0.0,0.128,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15708,China,2020-04-24,83899.0,15.0,19.857,4636.0,0.0,0.0,58.291000000000004,0.01,0.013999999999999999,3.221,0.0,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15709,China,2020-04-25,83909.0,10.0,17.429000000000002,4636.0,0.0,0.0,58.298,0.006999999999999999,0.012,3.221,0.0,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15710,China,2020-04-26,83912.0,3.0,15.286,4637.0,1.0,0.14300000000000002,58.3,0.002,0.011000000000000001,3.222,0.001,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15711,China,2020-04-27,83918.0,6.0,14.429,4637.0,0.0,0.14300000000000002,58.303999999999995,0.004,0.01,3.222,0.0,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15712,China,2020-04-28,83940.0,22.0,12.429,4637.0,0.0,0.14300000000000002,58.318999999999996,0.015,0.009000000000000001,3.222,0.0,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15713,China,2020-04-29,83944.0,4.0,10.857000000000001,4637.0,0.0,0.14300000000000002,58.321999999999996,0.003,0.008,3.222,0.0,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15714,China,2020-04-30,83956.0,12.0,10.286,4637.0,0.0,0.14300000000000002,58.33,0.008,0.006999999999999999,3.222,0.0,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15715,China,2020-05-01,83959.0,3.0,8.571,4637.0,0.0,0.14300000000000002,58.332,0.002,0.006,3.222,0.0,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15716,China,2020-05-02,83959.0,0.0,7.143,4637.0,0.0,0.14300000000000002,58.332,0.0,0.005,3.222,0.0,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15717,China,2020-05-03,83964.0,5.0,7.428999999999999,4637.0,0.0,0.0,58.336000000000006,0.003,0.005,3.222,0.0,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
15718,China,2020-05-04,83966.0,2.0,6.857,4637.0,0.0,0.0,58.336999999999996,0.001,0.005,3.222,0.0,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1439323774.0,147.674,38.7,10.640999999999998,5.928999999999999,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.7609999999999999,,,,,,,3.0,2.0,56.94,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0
